movie_id,original_title,release_date
207752,Thief of Damascus,1952-04-01
27805,Stunt Rock,1978-01-01
102851,یک حبه قند,2012-02-29
41023,Dead Men Walk,1943-04-12
32069,Inserts,1975-01-01
190173,Heart Beat,1980-04-25
12314,Die Brücke,2008-06-20
52996,A Fistful of Fingers,1995-11-24
253254,Before I Disappear,2014-10-11
208286,Crimes Against Humanity,2014-01-19
212846,Mission Congo,2013-09-09
257874,Beneath,2013-10-08
38890,Great Guns,1941-10-10
84944,Valkoinen peura,1952-07-25
71098,Jitterbugs,1943-06-05
87060,The Proud Valley,1940-04-06
63140,Breaking and Entering,2011-01-14
268272,Bronx Obama,2014-04-29
3576,Calling Dr. Gillespie,1942-08-01
413669,Charlie Chan's Greatest Case,1933-09-14
234862,Mr Hublot,2013-10-14
245700,Mr. Turner,2014-10-31
224414,Bound by Flesh,2012-10-19
251232,Copenhagen,2014-10-03
278772,Serial Killer Culture,2014-02-04
38456,Charlie Chan's Murder Cruise,1940-05-02
33708,Charlie Chan's Secret,1936-01-17
21250,Charlotte's Web 2: Wilbur's Great Adventure,2003-03-18
37193,Hue and Cry,1947-02-01
83228,Vai-e-Vem,2003-06-03
83226,O Último Mergulho,1992-09-18
180305,Mercy,2014-10-07
92401,The Red Beret,1953-08-11
77887,Hawaiian Vacation,2011-06-16
116440,Maggie Simpson in The Longest Daycare,2012-07-12
82424,Small Fry,2011-11-23
98622,9,2005-04-21
89888,Wyatt Earp's Revenge,2012-03-06
17082,神枪手,2009-03-24
273510,Madame Bovary,2000-06-02
103081,Cambridge Spies,2003-05-09
141950,La mer à l'aube,2012-03-21
93407,Animal,2005-01-11
122843,The Wedding Video,2012-08-17
52475,Goethe!,2010-10-14
14575,The Crew,2008-10-01
58626,The Hit List,2011-04-02
20270,The Prodigy,2005-01-01
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013-01-14
41244,Ying hung boon sik III jik yeung ji gor,1989-10-20
27310,The Marine 2,2009-12-29
55069,The Delivery,1999-09-16
151933,Dead in Tombstone,2013-10-01
260063,Seal Team Eight: Behind Enemy Lines,2014-03-01
230731,Solan og Ludvig - Jul i Flåklypa,2013-11-08
14830,Doctor Strange,2007-08-14
77499,Barbie: A Perfect Christmas,2011-07-01
264646,LEGO Hero Factory: Savage Planet,2011-10-04
275287,LEGO Hero Factory: Rise of the Rookies,2010-11-16
42313,Tom Sawyer,2000-04-04
12450,King Solomon's Mines,2004-06-06
61495,Joulupukki ja noitarumpu,1996-12-24
19164,The Land Before Time IV: Journey Through the Mists,1996-12-10
19165,The Land Before Time V: The Mysterious Island,1997-09-12
17337,The Land Before Time VI: The Secret of Saurus Rock,1998-12-01
31473,An American Tail: The Treasure of Manhattan Island,1998-11-16
27653,An American Tail: The Mystery of the Night Monster,1999-02-04
196830,Stranded,2013-05-22
57483,Special Forces,2003-06-06
42903,Category 7: The End of the World,2005-11-06
79365,The Jayne Mansfield Story,1980-10-29
171581,The Marine 3: Homefront,2013-03-05
56212,Кочегар,2010-10-13
20994,Жмурки,2005-05-26
199575,These Final Hours,2014-07-31
178446,"Unsere Mütter, unsere Väter",2013-03-17
17108,Gong fu guan lan,2008-02-07
280795,Haider,2014-10-02
123366,La cinquième saison,2012-09-03
97414,Auschwitz: The Nazis and the 'Final Solution',2005-01-11
34995,Puerto Vallarta Squeeze,2003-02-26
72977,Soccer Dog: European Cup,2004-08-03
67669,Going Back,2001-01-01
188102,The Circle,2002-07-16
41497,American Soldiers: A Day in Iraq,2005-05-11
244563,"Kumiko, the Treasure Hunter",2015-02-20
99819,La gran final,2006-04-21
256311,Stereo,2014-05-15
130747,Schutzengel,2012-09-18
42542,Starship Invasions,1977-10-14
159140,History of the Eagles,2013-01-19
103686,Paradies: Liebe,2012-04-27
56481,Gränsen,2011-01-28
42757,Alting bliver godt igen,2010-01-28
177865,I lossens time,2013-05-23
86616,The Young Savages,1961-05-24
101307,Rage,1972-11-22
138754,Lycka till och ta hand om varandra,2012-10-19
68197,Chasing Madoff,2010-11-19
166560,Chasing Rainbows,1930-02-22
222731,Chatterbox,1936-01-17
297265,Northern Soul,2014-10-17
54625,Checking Out,2006-09-15
25754,Children of the Corn,2009-09-26
25752,Children of the Corn 666: Isaac's Return,1999-10-19
25751,Children of the Corn V: Fields of Terror,1998-06-21
70575,Children of the Corn: Genesis,2011-08-30
25753,Children of the Corn: Revelation,2001-10-09
45181,Chile puede,2008-01-03
4956,Christine,1958-12-19
55596,Christmas in Connecticut,1992-04-13
149023,Christmas Oranges,2012-08-12
71114,Cleopatra,2003-08-14
64679,Cleopatra,1999-05-23
15460,Cliente,2008-10-08
39213,Coach,2010-06-13
74974,Code Name: Emerald,1985-09-07
32079,Cohen and Tate,1988-01-01
119213,Cold Around the Heart,1997-11-07
131475,Cold Blooded,2012-07-31
59996,Cold Heart,2001-02-10
144471,"Cole Younger, Gunfighter",1958-03-30
158426,Intersections,2013-01-29
41035,Torture Garden,1967-11-01
39239,British Sounds,1970-01-01
26298,Ici et ailleurs,1976-09-15
61415,Meetin' WA,1986-04-23
65612,Soigne ta droite,1987-09-19
53412,A Night in the Show,1915-11-20
53406,By the Sea,1915-04-29
53387,Mabel's Married Life,1914-06-20
244838,Lettera Amorosa,1995-01-01
244836,Passeio com Johnny Guitar,1996-05-01
154188,Conserva Acabada,1990-09-27
253959,O Amor das Três Romãs,1979-03-10
199336,Sophia de Mello Breyner Andresen,1969-01-01
293028,Death of a Nation - The Timor Conspiracy,1994-03-18
256679,The Secret Country: The First Australians Fight Back,1986-01-01
12076,Elsk meg i morgen,2005-09-23
55472,Colt .45,1950-07-20
51649,Colt Comrades,1943-06-18
25896,Coming Soon,1999-06-08
172008,Complicit,2013-02-16
201847,Compulsion,2013-06-21
250608,Concrete Blondes,2013-05-02
69204,Coney Island,1943-06-18
289314,Olive Kitteridge,2014-11-02
265180,Левиафан,2014-09-24
147533,러시안 소설,2013-09-19
216156,Still Life,2013-11-28
140979,Electronic Labyrinth THX 1138 4EB,1967-03-14
57563,Level Five,1997-02-19
87492,Foxcatcher,2014-05-19
80680,Baby Needs a New Pair of Shoes,1974-11-01
68715,四谷怪談,1965-07-25
122047,Ladies of Leisure,1930-04-05
44092,剑雨,2010-09-01
31418,"Все умрут, а я останусь",2008-05-21
63069,Bank Holiday,1938-01-27
53853,The Emperor's Candlesticks,1937-07-02
196802,Romance in Manhattan,1935-01-11
112501,丹下左膳餘話 百萬兩の壺,1935-06-15
31879,The Princess Comes Across,1936-05-22
106635,It's Love I'm After,1937-11-20
81113,Thirty Day Princess,1934-05-18
97193,You Belong to Me,1941-10-22
43863,Personal Property,1937-03-19
199534,Wolf Creek 2,2013-08-30
95874,Two-Faced Woman,1941-11-30
82239,Love Is News,1937-02-26
90523,Dark Journey,1937-07-02
14459,Storm Warning,2007-05-17
41234,Blind Alley,1939-05-11
87925,The Last Journey,1936-04-27
57749,The Clinic,2010-10-10
185567,Zulu,2013-12-04
140276,The Road to Glory,1936-09-04
27341,The Sign of Four: Sherlock Holmes' Greatest Case,1932-08-14
77951,Walking With Dinosaurs,2013-12-18
52010,"Ultramarines: A Warhammer 40,000 Movie",2010-12-10
75258,Secret of the Wings,2012-08-17
25475,Tinker Bell and the Lost Treasure,2009-09-03
50114,Tyson,1995-04-29
99785,Dirizhyor,2012-03-29
41545,Царь,2009-11-04
41842,Taksi-Blyuz,1990-09-07
59101,Confessions of an Opium Eater,1962-06-20
85518,Confidence Girl,1952-06-20
292498,Confidentially Connie,1953-03-12
63787,Convicted,1931-11-01
71034,Convicts,1991-01-01
91580,Cool Blue,1990-02-27
50119,Cool Dog,2011-01-04
17699,Coral Reef Adventure,2003-02-14
14666,Cougar Club,2007-01-01
61856,Courage of Lassie,1946-11-08
36597,Wuthering Heights,2009-01-18
105528,Cowgirls n' Angels,2012-05-25
57573,Craig Ferguson: Does This Need to Be Said?,2011-02-19
160019,Crash Dive,1997-03-28
134688,D.L. Hughley: Reset,2012-07-14
15501,Dane Cook: Vicious Circle,2006-09-04
18434,Crazy,2008-03-02
16080,Crazy Eights,2006-10-31
232866,Ukamau,1966-11-06
89602,Crazy Mama,1975-06-01
74295,Rikos ja rangaistus,1983-12-02
101330,Les années lumière,1981-05-20
109809,Crime and Punishment,2002-06-01
59838,Critic's Choice,1963-04-13
2089,Cutaway,2000-08-26
290729,Sniper: Legacy,2014-09-29
293633,Catch Hell,2014-10-10
152943,Pentimento,1979-02-01
290542,You're Not You,2014-10-10
35917,Crime in the Streets,1956-06-10
52364,Crisis,1950-07-07
57738,Cross My Heart,1987-12-13
24091,Crush,2009-04-01
183662,Crush,2013-03-13
72103,Cry 'Havoc',1943-11-23
20362,Cry of the City,1948-09-29
173761,Curandero,2005-10-18
25391,Cyborg 3: The Recycler,1995-12-19
64160,Cyborg Cop II,1994-09-01
64161,Cyborg Cop III,1995-05-01
64372,Dana Carvey: Squatting Monkeys Tell No Lies,2008-06-14
31775,Dave Attell: Captain Miserable,2007-12-08
255476,Dakota's Summer,2014-04-17
253899,Danger Zone,1996-08-02
38470,Dangerous Money,1946-10-12
125257,泥の河,1981-01-30
207933,Stonehearst Asylum,2014-09-11
49585,Rossiya 88,2009-01-28
36407,Wino truskawkowe,2009-05-08
136743,Трето полувреме,2012-09-27
238203,Hanagata senshu,1937-05-01
107413,Kaidan hebi-onna,1968-07-12
205819,Aglaja,2012-10-11
238628,Mandariinid,2013-10-16
260001,Life Partners,2014-12-05
286817,Anatomy of a Love Seen,2014-07-28
57875,Kaidan Yukijorô,1968-04-20
256092,Drive Hard,2014-05-26
198225,怪談お岩の亡霊,1961-01-01
248870,An Apology to Elephants,2013-04-13
183108,Ecstasy in Entropy,1999-01-01
61525,Air Raid Wardens,1943-04-04
156317,Alias the Doctor,1932-03-06
145762,Now!,1965-06-23
127375,America's Most Haunted Inns,
299313,Building the Inferno: Nobuo Nakagawa and the Making of 'Jigoku',2006-09-19
148326,Captain January,1924-07-06
222772,Corazón de León,2013-08-15
25553,Dark of the Sun,1968-01-19
107682,Xin buliao qing,1993-11-11
180427,Frisco Kid,1935-11-29
209271,Hateship Loveship,2013-09-07
195068,Hearts Divided,1936-06-20
52989,La freccia azzurra,1996-12-05
33570,Ice Castles,2010-02-09
172226,In Secret,2013-09-17
91343,It's a Small World,1950-06-24
40661,Kickboxer 5: The Redemption,1995-08-01
188066,Kiki,1926-04-04
156356,Kiki,1931-03-14
230743,My Prairie Home,2013-11-29
85910,The Rolling Stones - Let's Spend the Night Together,1982-10-29
290862,Man for a Day,2012-07-19
199851,Hawaii,2013-04-12
112735,The Skinny,2012-02-10
96239,Zombadings 1: Patayin sa Shokot si Remington,2011-08-31
128154,Out in the Dark,2012-09-09
180147,Nosotros los nobles,2013-03-28
227094,The Returned,2013-11-15
244801,52 Tuesdays,2014-05-01
141152,Todo el mundo tiene a alguien menos yo,2012-11-02
25353,La véritable histoire du Chat Botté,2009-04-01
193223,Die Fighting,2014-11-03
272692,The Possession of Michael King,2014-08-22
79723,New Kids Nitro,2011-12-07
50400,Мисия Лондон,2010-04-16
258070,Der zerbrochene Krug,1937-10-18
76424,Master Harold... and the Boys,2010-03-17
68097,Mohawk,1956-04-01
264309,Navy Blues,1929-12-20
2516,Our Mother's House,1967-10-09
251260,Over the Brooklyn Bridge,1984-03-02
87799,Цирк,1936-05-25
203793,Сталинград,2013-10-09
226948,Scarecrow,2013-10-05
249266,Small Time,2014-04-18
130813,So Long Letty,1929-10-16
35632,Laser Mission,1989-11-01
44888,Soldier of Fortune,1955-01-01
11813,Il soldato di ventura,1976-02-19
43453,The Dark Past,1948-12-22
194393,The Disembodied,1957-08-25
99258,The Rag Man,1925-02-16
29032,The Secret Invasion,1964-09-16
280134,The Sweet Ride,1968-06-12
28668,The Whistler,1944-03-30
56154,Young Tom Edison,1940-03-15
108852,The Youngest Profession,1943-02-26
154515,"Dance, Fools, Dance",1931-02-07
43193,Dangerous When Wet,1953-07-03
70512,L'inferno,1911-07-01
73103,Dante's Inferno,2007-01-01
38471,Dark Alibi,1946-05-25
73997,David Spade: Take the Hit,1998-04-17
27105,Day of the Evil Gun,1968-03-01
30302,Death In Love,2008-07-17
45256,Do Not Disturb,1965-01-01
57789,"Double, Double, Toil and Trouble",1993-10-30
61233,Dark Fields,2009-10-25
257093,Dark House,2014-03-14
263915,Der Kaiser von Kalifornien,1936-07-20
167581,Freier Fall,2013-05-27
258358,Advanced Style,2014-05-09
30855,Dr Jekyll & Sister Hyde,1971-10-17
241842,Død Snø 2,2014-02-12
32182,David Cross: The Pride Is Back,1999-09-18
109500,Dawn Rider,2012-05-29
16432,Day of Wrath,2006-06-27
20053,Dead Heat,2002-07-23
47553,Twice-Told Tales,1963-09-01
90652,Decoder,1984-02-19
28768,Faceless,1987-09-01
85162,Deadly Dreams,1988-10-26
78522,Prime Evil,1988-01-01
65214,Dead Hooker in a Trunk,2009-04-20
64075,Dead Man's Eyes,1944-11-10
38460,Dead Men Tell,1941-03-28
56929,Elle: A Modern Cinderella Tale,2011-04-26
40644,座頭市,1989-02-04
103236,ज़ंजीर,1973-05-11
85651,Youngblood,1978-05-24
34623,Young Man with a Horn,1950-02-09
130474,Young Cassidy,1965-02-25
37133,Волга-Волга,1938-04-24
18122,Obitaemyy Ostrov. Skhvatka,2009-04-23
240510,Stromberg - Der Film,2014-02-20
84111,"Na xie nian, wo men yi qi zhui de nu hai",2011-08-19
82450,Hamilton - I nationens intresse,2012-03-02
103972,Labrador,2011-05-13
207263,Dead of the Nite,2013-04-03
37128,Весёлые ребята,1934-12-09
15476,7eventy 5ive,2007-05-16
69065,Deadfall,1968-09-11
77067,DeadHeads,2011-04-29
117007,Deadline,2004-10-05
20342,不能說的秘密,2007-07-27
98344,賽德克．巴萊(上)太陽旗,2011-04-09
273922,Deadline,2013-05-16
91316,Deadline,2012-02-15
34650,Deadline at Dawn,1946-04-03
42734,Dear Brigitte,1965-01-01
62804,Death of a Scoundrel,1956-10-31
22515,Death Racers,2008-09-28
209367,Death Valley Rangers,1943-12-03
25646,Death Warrior,2009-11-27
202744,Deja Vu,1985-05-01
16639,Fri os fra det onde,2009-04-03
104329,Last Passenger,2013-10-18
73091,The Hanoi Hilton,1987-03-27
291155,"Fat, Sick & Nearly Dead 2",2014-09-18
164251,Serena,2014-10-12
88486,Le regine,1970-12-11
197489,The Four Feathers,1978-01-01
59159,Callan,1974-01-01
84352,The Violent Enemy,1967-05-01
205596,The Imitation Game,2014-11-14
171274,Inherent Vice,2014-12-25
287495,Im Labyrinth des Schweigens,2014-09-06
14808,墨攻,2006-11-23
34182,孔子,2010-02-11
262551,Babysitting,2014-04-16
38125,Curse of the Fly,1965-05-01
28778,The Devil-Ship Pirates,1964-05-15
30972,The Brides of Fu Manchu,1966-12-16
83519,Witchcraft,1964-03-01
244403,Rudderless,2014-10-17
58760,Jackboots on Whitehall,2010-10-08
81347,Likainen pommi,2011-09-23
131631,The Hunger Games: Mockingjay - Part 1,2014-11-18
48135,Jules Verne's Rocket to the Moon,1967-07-13
28019,"Give 'em Hell, Malone",2009-01-01
41077,Fehérlófia,1981-10-22
36132,Samson og Sally,1984-01-01
28967,Vuk,1981-12-10
270403,Gett,2014-06-25
222649,Rosewater,2014-11-07
294959,Valley Uprising,2014-09-01
273334,United States of Secrets (Part One): The Program,2014-05-13
295315,Sex Ed,2014-11-07
58433,The Apocalypse,2002-12-10
288281,A Good Marriage,2014-10-03
237791,Hoje Eu Quero Voltar Sozinho,2014-03-28
140222,Love and Honor,2013-03-22
188538,Remember Sunday,2013-04-21
186161,La Cage Dorée,2013-04-19
56178,Prix de beauté,1930-01-01
77412,Romance,1930-08-26
121020,Illicit,1931-02-14
33001,Other Men's Women,1931-01-17
20675,The Beast of the City,1932-02-13
43075,The Cabin in the Cotton,1932-10-15
114302,The Man Who Played God,1932-02-19
147441,Exodus: Gods and Kings,2014-12-03
46217,Darfur,2009-11-06
60479,Max Schmeling,2010-10-07
206563,Trash,2014-10-09
39298,Yamim Kfuim,2005-01-01
265195,Relatos salvajes,2014-08-21
17234,河童のクゥと夏休み,2007-07-28
298077,Ambition,2014-10-24
157305,Head Over Heels,2012-05-24
212167,サカサマのパテマ,2013-11-09
250657,Fed Up,2014-05-09
55152,The Oblong Box,1969-06-11
58700,천년여우 여우비,2007-01-25
78399,Le Sauveur,1971-09-01
143451,Arcana,1972-04-06
183111,Whoregasm,1988-01-01
183113,Police State,1987-01-01
183119,Kiss Me Goodbye,1986-01-01
90978,The Male Animal,1942-04-04
52853,Rio Rita,1942-04-01
72638,The Fighting 69th,1940-01-27
232100,Riley Rewind,2013-12-12
49431,My Gun Is Quick,1957-08-01
9742,Werner - Beinhart!,1990-11-29
17009,Jetsons: The Movie,1990-06-06
167963,Tesis sobre un homicidio,2013-01-17
57106,Korkoro,2009-08-01
165477,Whole Lotta Sole,2012-04-21
143453,Thrust in Me,1985-09-11
244001,Bo Burnham: what.,2013-12-18
203179,Magic Camp,2012-04-28
183127,The Wild World of Lydia Lunch,1983-01-01
202573,Återträffen,2013-11-15
162406,Ni tsutsumarete,1992-01-01
162437,Katatsumori,1994-05-22
21811,Ski School,1990-01-01
162442,"Ten, mitake",1995-06-06
162435,陽は傾ぶき,1996-01-01
86532,Paths of Hate,2011-03-27
55538,Bloody Birthday,1981-04-28
22585,Ski Patrol,1990-01-12
203766,Long Way Round,2004-10-03
100042,Dumb and Dumber To,2014-11-12
233423,The Legend of Sarila,2013-02-22
30449,Imago mortis,2009-01-15
128606,The Gun That Won the West,1955-09-01
206821,The Longest Week,2014-09-05
55308,Gunfighters,1947-07-15
289575,Tales of the Grim Sleeper,2014-08-29
284246,The Yes Men Are Revolting,2014-09-04
103528,God is the Bigger Elvis,2012-04-01
79544,The Wicker Tree,2011-08-27
79475,The Green,2011-11-22
258086,The Damned,2013-10-17
184061,Deliver Us from Evil,1973-09-11
261037,Miss Meadows,2014-09-12
301566,Too Many Cooks,2014-10-27
38459,Murder Over New York,1940-12-13
80920,Repentance,2014-02-28
256913,Une rencontre,2014-04-23
14524,Cass,2008-01-08
15741,Dorothy Mills,2008-08-06
114750,Dear White People,2014-10-17
13617,Mannen som elsket Yngve,2008-02-15
17893,Camino,2008-10-16
40074,"Alucarda, la hija de las tinieblas",1977-03-10
17808,Hua pi,2008-09-25
209361,One Chance,2013-09-09
15199,Rent: Filmed Live on Broadway,2008-09-24
14142,Columbus Day,2008-08-29
14539,江山美人,2008-02-09
214096,Lucky Them,2013-09-06
22609,Dil Bole Hadippa!,2009-09-18
43768,Café Transit,2005-11-03
288691,Last Weekend,2014-08-29
157380,May in the Summer,2013-01-17
128142,"Nono, the Zigzag Kid",2012-10-03
190870,Tip Top,2013-09-11
285843,October Gale,2014-09-11
211411,Musicwood,2012-11-13
248211,Liar's Dice,2014-01-18
139930,How Do You Write a Joe Schermann Song,2012-07-13
166627,Calloused Hands,2013-03-03
268174,BFFs,2014-01-31
157045,Winter in the Blood,2013-06-14
266856,The Theory of Everything,2014-11-26
272602,Amira & Sam,2014-05-30
182349,Love Sick Love,2012-11-15
149940,Double Tide,2009-10-21
13646,Aanrijding in Moscou,2008-01-30
56152,Brigham Young,1940-09-27
66707,Johnny Apollo,1940-04-19
64928,It All Came True,1940-04-06
282848,Doctor Who: The Time of the Doctor,2013-12-25
227735,Dolphin Tale 2,2014-09-12
158439,Lucky Partners,1940-08-02
69060,Ahí está el detalle,1940-09-11
100416,Demoted,2011-03-12
